Time_s,InductorCurrent_A,CapacitorVoltage_V,SwitchState,Vin_V,L_H,C_F,R_Ohm
0.001921,-8.19396225504939,16.3692424821054,0,24,0.001,0.00047,10
0.001922,-8.21033149753149,16.3483257023113,0,24,0.001,0.00047,10
0.001923,-8.22667982323381,16.3273785447203,0,24,0.001,0.00047,10
0.001924,-8.24300720177852,16.3064010602996,0,24,0.001,0.00047,10
0.001925,-8.25931360283882,16.2853933000702,0,24,0.001,0.00047,10
0.001926,-8.27559899613889,16.2643553151067,0,24,0.001,0.00047,10
0.001927,-8.291863351454,16.2432871565373,0,24,0.001,0.00047,10
0.001928,-8.30810663861054,16.2221888755434,0,24,0.001,0.00047,10
0.001929,-8.32432882748608,16.2010605233601,0,24,0.001,0.00047,10
0.00193,-8.34052988800944,16.1799021512754,0,24,0.001,0.00047,10
0.001931,-8.35670979016072,16.1587138106304,0,24,0.001,0.00047,10
0.001932,-8.37286850397135,16.1374955528193,0,24,0.001,0.00047,10
0.001933,-8.38900599952417,16.116247429289,0,24,0.001,0.00047,10
0.001934,-8.40512224695346,16.0949694915391,0,24,0.001,0.00047,10
0.001935,-8.421217216445,16.0736617911218,0,24,0.001,0.00047,10
0.001936,-8.43729087823612,16.0523243796419,0,24,0.001,0.00047,10
0.001937,-8.45334320261576,16.0309573087564,0,24,0.001,0.00047,10
0.001938,-8.46937415992451,16.0095606301745,0,24,0.001,0.00047,10
0.001939,-8.48538372055469,15.9881343956576,0,24,0.001,0.00047,10
0.00194,-8.50137185495035,15.966678657019,0,24,0.001,0.00047,10
0.001941,-8.51733853360737,15.945193466124,0,24,0.001,0.00047,10
0.001942,-8.53328372707349,15.9236788748895,0,24,0.001,0.00047,10
0.001943,-8.54920740594838,15.9021349352841,0,24,0.001,0.00047,10
0.001944,-8.56510954088366,15.8805616993277,0,24,0.001,0.00047,10
0.001945,-8.58099010258299,15.8589592190919,0,24,0.001,0.00047,10
0.001946,-8.59684906180208,15.8373275466994,0,24,0.001,0.00047,10
0.001947,-8.61268638934878,15.8156667343239,0,24,0.001,0.00047,10
0.001948,-8.62850205608311,15.7939768341904,0,24,0.001,0.00047,10
0.001949,-8.6442960329173,15.7722578985744,0,24,0.001,0.00047,10
0.00195,-8.66006829081587,15.7505099798025,0,24,0.001,0.00047,10
0.001951,-8.67581880079567,15.7287331302519,0,24,0.001,0.00047,10
0.001952,-8.69154753392593,15.7069274023502,0,24,0.001,0.00047,10
0.001953,-8.70725446132828,15.6850928485753,0,24,0.001,0.00047,10
0.001954,-8.72293955417685,15.6632295214558,0,24,0.001,0.00047,10
0.001955,-8.73860278369831,15.64133747357,0,24,0.001,0.00047,10
0.001956,-8.75424412117188,15.6194167575465,0,24,0.001,0.00047,10
0.001957,-8.76986353792942,15.5974674260637,0,24,0.001,0.00047,10
0.001958,-8.78546100535549,15.5754895318498,0,24,0.001,0.00047,10
0.001959,-8.80103649488734,15.5534831276826,0,24,0.001,0.00047,10
0.00196,-8.81658997801502,15.5314482663898,0,24,0.001,0.00047,10
0.001961,-8.83212142628141,15.5093850008479,0,24,0.001,0.00047,10
0.001962,-8.84763081128226,15.4872933839833,0,24,0.001,0.00047,10
0.001963,-8.86311810466624,15.4651734687713,0,24,0.001,0.00047,10
0.001964,-8.87858327813501,15.4430253082361,0,24,0.001,0.00047,10
0.001965,-8.89402630344325,15.420848955451,0,24,0.001,0.00047,10
0.001966,-8.9094471523987,15.3986444635383,0,24,0.001,0.00047,10
0.001967,-8.92484579686224,15.3764118856686,0,24,0.001,0.00047,10
0.001968,-8.94022220874791,15.3541512750613,0,24,0.001,0.00047,10
0.001969,-8.95557636002297,15.3318626849842,0,24,0.001,0.00047,10
0.00197,-8.97090822270795,15.3095461687533,0,24,0.001,0.00047,10
0.001971,-8.98621776887671,15.2872017797329,0,24,0.001,0.00047,10
0.001972,-9.00150497065644,15.2648295713353,0,24,0.001,0.00047,10
0.001973,-9.01676980022777,15.2424295970209,0,24,0.001,0.00047,10
0.001974,-9.0320122298248,15.2200019102976,0,24,0.001,0.00047,10
0.001975,-9.04723223173509,15.1975465647213,0,24,0.001,0.00047,10
0.001976,-9.06242977829981,15.1750636138954,0,24,0.001,0.00047,10
0.001977,-9.07760484191371,15.1525531114705,0,24,0.001,0.00047,10
0.001978,-9.09275739502518,15.1300151111448,0,24,0.001,0.00047,10
0.001979,-9.10788741013632,15.1074496666637,0,24,0.001,0.00047,10
0.00198,-9.12299485980299,15.0848568318194,0,24,0.001,0.00047,10
0.001981,-9.13807971663481,15.0622366604514,0,24,0.001,0.00047,10
0.001982,-9.15314195329526,15.0395892064457,0,24,0.001,0.00047,10
0.001983,-9.1681815425017,15.0169145237352,0,24,0.001,0.00047,10
0.001984,-9.18319845702544,14.9942126662993,0,24,0.001,0.00047,10
0.001985,-9.19819266969174,14.9714836881638,0,24,0.001,0.00047,10
0.001986,-9.2131641533799,14.948727643401,0,24,0.001,0.00047,10
0.001987,-9.2281128810233,14.9259445861293,0,24,0.001,0.00047,10
0.001988,-9.24303882560943,14.9031345705131,0,24,0.001,0.00047,10
0.001989,-9.25794196017995,14.8802976507627,0,24,0.001,0.00047,10
0.00199,-9.27282225783071,14.8574338811345,0,24,0.001,0.00047,10
0.001991,-9.28767969171184,14.8345433159304,0,24,0.001,0.00047,10
0.001992,-9.30251423502777,14.8116260094978,0,24,0.001,0.00047,10
0.001993,-9.31732586103727,14.7886820162298,0,24,0.001,0.00047,10
0.001994,-9.3321145430535,14.7657113905645,0,24,0.001,0.00047,10
0.001995,-9.34688025444407,14.7427141869856,0,24,0.001,0.00047,10
0.001996,-9.36162296863105,14.7196904600214,0,24,0.001,0.00047,10
0.001997,-9.37634265909107,14.6966402642456,0,24,0.001,0.00047,10
0.001998,-9.39103929935532,14.6735636542764,0,24,0.001,0.00047,10
0.001999,-9.4057128630096,14.6504606847769,0,24,0.001,0.00047,10
